id,text,true_label,pred_label,prob_ham,prob_smishing,prob_spam
448,yeah so basic ani time next week you can get away from your mom amp get up befor 3,ham,ham,0.9961790796077538,0.0017760540133478957,0.0020448663788994416
449,4mth half price orang line rental latest camera phone 4 free had your phone 11mth call mobilesdirect free on to updat now or2stoptxt,spam,smishing,0.07761936090054129,0.8238147699683208,0.09856586913113527
450,veri strang and are watch the 2nd one now but i m in bed sweet dream miss u,ham,ham,0.9959405655233817,0.002318797892134401,0.0017406365844859968
451,lol they were mad at first but then they woke up and gave in,ham,ham,0.9953180721577541,0.0021915941956474664,0.002490333646597308
452,jay told me alreadi will do,ham,ham,0.991557702021052,0.0045993191924450505,0.0038429787865021854
453,no on the way home so if not for the long dri spell the season would have been over,ham,ham,0.9964976978046769,0.0021502693039361707,0.0013520328913896095
454,sorri da thangam it s my mistak,ham,ham,0.9894902137569435,0.005842651821613419,0.004667134421442351
455,what time you come down later,ham,ham,0.9964262383847371,0.001846513513085647,0.0017272481021762464
456,i m home,ham,ham,0.9784709358103069,0.010718960251817896,0.010810103937875496
457,ok i ll do you right later,ham,ham,0.997127778849247,0.0015750610618176194,0.0012971600889364347
458,aldrin rakhesh ex rtm here pl call urgent,ham,ham,0.945686147039686,0.04150819961506951,0.012805653345246167
459,there s someon here that ha a year lt gt toyota camri like mr olayiwola s own mileag is lt gt k it clean but i need to know how much will it sell for if i can rais the dough for it how soon after land will it sell holla back,ham,ham,0.9998830859496264,7.064443424823768e-05,4.626961612692742e-05
460,have you heard about that job i m go to that wildlif talk again tonight if u want2com it that2worzel and a wizzl or whatev it is,ham,ham,0.999166883575332,0.000548014641262052,0.0002851017834082781
461,have your lunch and come quickli and open the door,ham,ham,0.9822707263888142,0.009763769242450185,0.007965504368736697
462,today is accept day u accept me as,ham,ham,0.9181842505591018,0.05959566381317759,0.02222008562771945
463,i have to take exam with march 3,ham,ham,0.9870438891974253,0.007756073592464543,0.005200037210111723
464,yup song bro no creativ neva test qualiti he said check review onlin,ham,ham,0.9912167218515684,0.004825551501472367,0.003957726646959231
465,they will pick up and drop in car so no problem,ham,ham,0.9960696181897204,0.002144110059328339,0.0017862717509482579
466,y wan to go there c doctor,ham,ham,0.9842031651452553,0.008773281799163994,0.007023553055579927
467,left dessert u wan me 2 go suntec look 4 u,ham,ham,0.9808469745928269,0.010723263417708156,0.008429761989463276
468,oh is it send me the address,ham,ham,0.9972243055716788,0.0013428912940363605,0.0014328031342858076
469,what time u wrkin,ham,ham,0.9904128097814655,0.004820926927385012,0.004766263291149368
470,hi my engag ha been fixd on lt gt th of next month i know it realli shock bt hmm njan vilikkam t ws al of a sudn,ham,ham,0.9930156429509116,0.0044789206717821385,0.0025054363773077174
471,ya had just now onion roast,ham,ham,0.9716636307953025,0.014928162780997843,0.013408206423700214
472,ye he is realli great bhaji told kalli best cricket after sachin in world veri tough to get out,ham,ham,0.9971314518346377,0.001222484040274211,0.0016460641250884654
473,reat deal at the mobilestor get rs off on mobil purchas abov rs rush offer valid till 21st feb show mcoupon rpd t c,spam,ham,0.8907587941953115,0.07460354024344064,0.03463766556124898
474,cthen i thk shd b enuff still got conclus n content pg n refer i ll b do da content pg n cover pg,ham,ham,0.9266237901894977,0.03009057900588572,0.04328563080461802
475,eh u rememb how 2 spell hi name ye i did he have been naughti until i have met him,ham,ham,0.9911563432337581,0.0052090337863432735,0.0036346229798974628
476,welcom pleas repli with your age and gender to begin e g 24m,spam,ham,0.8608798458868291,0.09184174247612983,0.04727841163704104
477,sorri sir i will call you tomorrow senthil hsbc,ham,ham,0.9866258500430704,0.009021029255163633,0.004353120701764482
478,thi is all just creepi and crazi to me,ham,ham,0.9875304610471585,0.006481787841693366,0.005987751111148106
479,hi final i complet the cours,ham,ham,0.9121933674072354,0.058870539346277936,0.028936093246487552
480,sorri not now,ham,ham,0.9923670788938957,0.00405492685412435,0.00357799425198024
481,urgent your 4 costa del sol holiday or await collect call now toclaim sae tc s pobox stockport sk38xh cost 1 50 pm max10min,smishing,smishing,0.010969079390187458,0.9746337999954316,0.014397120614382444
482,hey don t forget you are mine for me my possess my properti mmm childish smile,ham,ham,0.9892629525821657,0.0056652566417344325,0.005071790776100026
483,oh k k where did you take test,ham,ham,0.9964665140740662,0.0018052577195275155,0.0017282282064062949
484,no it true k do u knw di no lt gt,ham,ham,0.996638741162742,0.0016288871222862884,0.0017323717149718238
485,i m realli sorri i won t b abl 2 do thi friday hope u can find an altern hope yr term s go ok,ham,ham,0.9922764507025291,0.004532112702811587,0.0031914365946623807
486,bognor it is should be splendid at thi time of year,ham,ham,0.9954908550383558,0.002548062366333793,0.0019610825953093438
487,you have won a nokia i thi is what you get when you win our free auction to take part send nokia to now hg suit 2land row w1jhl 16,smishing,spam,0.3632671055381154,0.23468682582494657,0.40204606863694303
488,after complet degre there is no use in join financ,ham,ham,0.9709300650558588,0.020892472139854342,0.00817746280428683
489,yeah you should i think you can use your gt atm now to regist not sure but if there s anyway i can help let me know but when you do be sure you are readi,ham,ham,0.999657350734664,0.00022972671927503263,0.00011292254606067282
490,yeah i don t see whi not,ham,ham,0.9920737176234912,0.003980538726813032,0.00394574364969501
491,your opinion about me 1 oversmart 2 selfish 3 naughi 4 lovabl 5 silent 6 special 7 immatur 8 stylish 9 simpl pl repli,ham,ham,0.9603496779317607,0.019907883199007395,0.0197424388692354
492,am not work but am up to eye in philosophi so will text u later when a bit more free for chat,ham,ham,0.9950752019303835,0.0019044152784366,0.0030203827911769046
493,can a not,ham,ham,0.9676791289824767,0.015065133576066725,0.017255737441455754
494,sorri i ll call later ok bye,ham,ham,0.9985528875994175,0.0008175984412195436,0.0006295139593612645
495,good good job i like entrepreneur,ham,ham,0.9867733999479841,0.006359448604216402,0.006867151447798295
496,i know you are serv i mean what are you do now,ham,ham,0.9985667271642567,0.0010517732839412217,0.0003814995518019643
497,sorri me go home first daddi come fetch later,ham,ham,0.99630873251024,0.0016478211184714777,0.002043446371287092
498,no no i will check all room befor activ that s requir,ham,ham,0.9693102084465144,0.017736655291605112,0.01295313626188315
499,sorri my batteri die i can come by but i m onli get a gram for now where s your place,ham,ham,0.9951304596038097,0.0022428916960251693,0.002626648700163627
500,sorri i don t knw,ham,ham,0.9874268320669753,0.0068554865197217735,0.0057176814133022376
501,wat time wan today,ham,ham,0.9902018889480485,0.006086481845624777,0.003711629206326796
502,send hi number and give repli tomorrow morn for whi you said that to him like that ok,ham,ham,0.9978331737635958,0.0012791039756815522,0.0008877222607198279
503,loa homeown tenant welcom have you been previous refus we can still help call free or text back help,smishing,ham,0.5153021115046564,0.43954900468541563,0.045148883809928445
504,i finish my lunch alreadi u wake up alreadi,ham,ham,0.9964276538627873,0.0018263976671656736,0.001745948470045693
505,wanna get laid 2nite want real dog locat sent direct to ur mobil join the uk s largest dog network txt park to now nyt ec2a 3lp 1 50 msg,spam,spam,0.22179992668501552,0.053492652098256786,0.72470742121673
506,dhoni have luck to win some big titl so we will win,ham,ham,0.9578313242978796,0.022202105072889076,0.019966570629232253
507,ok both our day so what are you make for dinner tonit am i invit,ham,ham,0.9979936049756158,0.0013274304920670285,0.0006789645323165966
508,i feel like a dick becaus i keep sleep through your text and facebook messag sup you in town,ham,ham,0.9930673287067421,0.003508143670442668,0.003424527622813959
509,my mobil number pl sm ur mail id convey regard to achan amma rakhesh qatar,ham,ham,0.934452971090744,0.041648487923267655,0.023898540985990306
510,full heat pa i have appli oil pa,ham,ham,0.9490357194986933,0.030644059618258942,0.02032022088304697
511,you ve won your 4 costa del sol holiday or await collect call now toclaim sae tc s pobox stockport sk38xh cost 1 50 pm max10min,smishing,smishing,0.016208861366004162,0.9681290088362253,0.01566212979776851
512,sound like you have mani talent would you like to go on a dinner date next week,ham,ham,0.9962840710063336,0.0017456292819155682,0.0019702997117484345
513,hi bday real is in april,ham,ham,0.9360688918034966,0.0260637203828589,0.03786738781364391
514,hello my love how goe that day i wish your well and fine babe and hope that you find some job prospect i miss you boytoy a teas kiss,ham,ham,0.9983381180309034,0.0009544321926756149,0.0007074497764189389
515,me not wake up until 4 in the afternoon sup,ham,ham,0.9942423997384744,0.0023141482390790606,0.00344345202244518
516,fantasi footbal is back on your tv go to sky gamestar on sky activ and play k dream team regist now sky opt out to,spam,ham,0.7779942086312474,0.0900326744138437,0.13197311695491162
517,except there a chick with huge boob,ham,ham,0.9168042203388311,0.051707497047150164,0.03148828261401759
518,you hv complet a transact for aud 93 on 06 02 17 03 27 31 pm pleas follow the link if it is not done by you,smishing,ham,0.8859307816394675,0.10177873509908339,0.01229048326145236
519,you should chang your fb to jaykwon thuglyf falconerf,ham,ham,0.9695173489679388,0.018577036036271692,0.011905614995788056
520,ok take care umma to you too,ham,ham,0.994569596398286,0.0034415383314671984,0.0019888652702483418
521,ujhhhhhhh comput ship out with address to sandiago and parantella lane wtf poop,ham,ham,0.9222192232625269,0.04951579062796046,0.02826498610951391
522,rediscov the deeper mean of life and the mean to attain true peac understand the essenc of be a true sikh sm join gurubani to,spam,ham,0.9848584364917313,0.005346188103061708,0.009795375405207423
523,there is no sens in my foot and peni,ham,ham,0.9924670891392453,0.004973455440167894,0.0025594554205873843
524,hmm bad news hype park plaza studio taken onli left 2 bedrm,ham,ham,0.9619839318002296,0.01930275082327306,0.01871331737649615
525,as a valu custom i am pleas to advis you that follow recent review of your mob no you are award with a bonu prize call,smishing,smishing,0.024493135421949228,0.9722266687985505,0.003280195779500549
526,hi you just spoke to maneesha v if you were satisfi with the experi repli with ye els no,ham,ham,0.9753467356396698,0.014329295413478764,0.010323968946853746
527,k text me when you re on the way,ham,ham,0.99847131105298,0.0009452374540262194,0.0005834514929926401
528,you didn t hear it from me,ham,ham,0.9628181038821191,0.020673501670071568,0.016508394447810323
529,what is import is that you prevent dehydr by give her enough fluid,ham,ham,0.9848161859104365,0.011720983117253236,0.0034628309723075254
530,doubl min doubl txt 1 2 price call mobileupd8 for the veri latest offer or call2optout lf56,spam,spam,0.32871182919426795,0.1404654359638611,0.5308227348418684
531,christma is an occas that is celebr as a reflect of ur valu desir affect amp tradit have an ideal christma,ham,ham,0.9395911221020856,0.04774624267493674,0.012662635222976231
532,play w comput aiyah i tok 2 u lor,ham,ham,0.9431575227982595,0.03615921793677688,0.020683259264965007
533,well at thi right i m gonna have to get up and check today s steam sale pee so text me when you want me to come get you,ham,ham,0.9997693893058268,9.969750383524388e-05,0.00013091319033543722
534,i think i ve fix it can you send a test messag,ham,ham,0.9842544648156863,0.009121973872563234,0.006623561311751335
535,a famou quot when you develop the abil to listen to anyth uncondit without lose your temper or self confid it mean you are marri,ham,ham,0.9880936169372867,0.008282062409839966,0.0036243206528735303
536,all sound good finger make it difficult to type,ham,ham,0.9822227355819867,0.009786946599646134,0.007990317818366234
537,pleas complet registr process befor use ani servic code tid,spam,ham,0.7234809091569235,0.24434929980908854,0.032169791033988225
538,hui xin is in da lib,ham,ham,0.9668901642842592,0.017348904158917232,0.015760931556823767
539,do you want a new video phone anytim ani network min text for onli five pound per week call now or repli for deliveri tomorrow,smishing,smishing,0.0979467028531335,0.8449145307702983,0.057138766376568735
540,remind you have not download the content you have alreadi paid for goto mymobi tv to collect your content,smishing,ham,0.7978528691693935,0.17181594438354703,0.030331186447058872
541,i don t quit know what to do i still can t get hold of anyon i cud pick you up bout 7 30pm and we can see if they re in the pub,ham,ham,0.9992498137077269,0.00045442217011208084,0.00029576412216051067
542,good morn im suffer from fever and dysentri will not be abl to come to offic today,ham,ham,0.9985407164381132,0.0007762989691697386,0.0006829845927186327
543,hi babi im cruisin with my girl friend what r u up 2 give me a call in and hour at home if that alright or fone me on thi fone now love jenni xxx,ham,ham,0.9990754186289651,0.00038763545248310675,0.0005369459185482737
544,all well,ham,ham,0.986650511649034,0.006668923707054766,0.0066805646439112645
545,ok i will messag u befor i leav my hous,ham,ham,0.9941277692925109,0.003104273391524658,0.002767957315965092
546,no1 nokia tone 4 ur mob everi week just txt nokia to get txting and tell ur mate pobox w45wq norm p tone 16,spam,spam,0.03528043040773025,0.016371532008520536,0.9483480375837492
547,hmmm i thought we said 2 hour slave not 3 you are late how should i punish you,ham,ham,0.995827536914488,0.003118281321421028,0.001054181764090616
548,i m go out to buy mum s present ar,ham,ham,0.9842725546379483,0.008539927115212446,0.007187518246839333
549,i cant pick the phone right now i will call u later,ham,ham,0.9983994786615743,0.0009077123202726773,0.0006928090181514955
550,dude we should go sup again,ham,ham,0.9726656124089792,0.014591717035506206,0.012742670555515884
551,dear i am not deni your word pleas,ham,ham,0.9738392481515913,0.0189951922396207,0.0071655596087879395
552,but realli quit funni lor wat then u shd haf run shorter distanc wat,ham,ham,0.9947300561275998,0.0027624546819119363,0.0025074891904854507
553,how much did ur hdd case cost,ham,ham,0.9915062600502758,0.004505153911363791,0.003988586038359615
554,send thi to ur friend and receiv someth about ur voic how is my speak express 1 childish 2 naughti 3 sentiment 4 rowdi 5 ful of attitud 6 romant 7 shi 8 attract 9 funni lt gt irrit lt gt lovabl repli me,ham,ham,0.9985266671491666,0.0006985104782390688,0.000774822372596825
555,2 celebr my b day y els,ham,ham,0.9718941342990314,0.01537773960933292,0.01272812609163568
556,if you r at home then i am come within 20 min,ham,ham,0.9954134340742713,0.003010342651669993,0.0015762232740597789
557,ok i ve sent u da latest version of da project,ham,ham,0.9816324279645688,0.00959133848215598,0.00877623355327475
558,hahaha use your brain dear that import,ham,ham,0.9273725585541929,0.05259834471188083,0.02002909673392767
559,k sure am in my rel home sm me de pl,ham,ham,0.9989559424347081,0.0004749616576314787,0.0005690959076601721
560,best line said in love i will wait till the day i can forget u or the day u realiz that u cannot forget me gn,ham,ham,0.9873957087408848,0.00656289869824581,0.006041392560866967
561,no current and food here i am alon also,ham,ham,0.9819604477571338,0.007712704858021978,0.010326847384843976
562,tell them the drug dealer s get impati,ham,ham,0.9695518827494091,0.013527443706159527,0.016920673544430442
563,i will come tomorrow di,ham,ham,0.9906257241319675,0.005865702456267496,0.003508573411764576
564,i m aight wat s happen on your side,ham,ham,0.9751447551392162,0.013769846812808335,0.011085398047976203
565,it ok my arm is feel weak cuz i got a shot so we can go anoth time,ham,ham,0.9991271910405989,0.0004944320492684185,0.0003783769101351786
566,hey iouri gave me your number i m wyli ryan s friend,ham,ham,0.9636449188986628,0.021554604016623395,0.014800477084715566
567,have you ever had one foot befor,ham,ham,0.9901351508757751,0.005799704492694188,0.00406514463153218
568,leav it de start prepar for next,ham,ham,0.9825474074686703,0.00769528174260401,0.009757310788723952
569,dear paytm custom your paytm kyc ha expir contact custom care no immedi your account will block within 24 hr thank you paytm team,smishing,smishing,0.015376117315956186,0.9813306631309674,0.0032932195530775326
570,i am late i will be there by 3,ham,ham,0.9913983042867422,0.004782915733489891,0.0038187799797692397
571,hmm shall i bring a bottl of wine to keep us amus just joke i ll still bring a bottl red or white see you tomorrow,ham,ham,0.9965081924157496,0.0017231006583054516,0.0017687069259452555
572,your right i ll make the appoint right now,ham,ham,0.9889892207232643,0.005746253783917471,0.0052645254928172435
573,today voda number end are select to receiv a award if you hava a match pleas call quot claim code standard rate app,smishing,smishing,0.005228150902363407,0.9933126934278832,0.001459155669753643
574,urgent you have won a 1 week free membership in our prize jackpot txt the word claim to no t c lccltd pobox ldnw1a7rw18,smishing,smishing,0.21901275079955274,0.7108781901197798,0.07010905908066947
575,ye it s all innoc fun o,ham,ham,0.9662296759290161,0.01733183749868719,0.016438486572298187
576,hello darl how are you today i would love to have a chat whi dont you tell me what you look like and what you are in to sexi,spam,ham,0.9994564582069713,0.0003337920309979999,0.00020974976202880162
577,i am join today formal pl keep pray will talk later,ham,ham,0.9933308886748098,0.0033348807089642486,0.003334230616224404
578,think i could stop by in like an hour or so my roommat s look to stock up for a trip,ham,ham,0.9950342490866951,0.002824299969505039,0.002141450943799818
579,call me when u finish then i come n pick u,ham,ham,0.998797391074066,0.0006822961320134879,0.0005203127939212468
580,me i dont know again oh,ham,ham,0.9977014042580624,0.0009883273954702653,0.0013102683464681537
581,did u find out what time the bu is at coz i need to sort some stuff out,ham,ham,0.9973966015893457,0.0017356808455612585,0.0008677175650954737
582,it s reassur in thi crazi world,ham,ham,0.9761985042892128,0.011334407136492093,0.012467088574294866
583,a boy wa late 2 home hi father power of frndship,ham,ham,0.9721318069941958,0.013185487791124086,0.01468270521467927
584,urgent thi is our 2nd attempt to contact u your prize from yesterday is still await collect to claim call now,smishing,smishing,0.026385806224866457,0.9694729316987407,0.004141262076391721
585,urgent we are tri to contact you last weekend draw show u have won a prize guarante call claim code k52 valid 12hr p pm,smishing,smishing,0.0018345268069790996,0.9978511893396029,0.0003142838534214652
586,then get some cash togeth and i ll text jason,ham,ham,0.9846207309535514,0.0068508241557252185,0.008528444890724714
587,it s 6 to get in is that ok,ham,ham,0.9947694040837699,0.0021764962676390225,0.0030540996485921242
588,bmo have notic unusu activit on your onlin account you are requir to verifi your account detail,smishing,ham,0.7628796382876486,0.2197915282969911,0.01732883341535788
589,ok then i ll let him noe later n ask him call u tmr,ham,ham,0.9979112575843309,0.0011273999911435672,0.0009613424245265244
590,good morn plz call me sir,ham,ham,0.9956019005062674,0.0024205234560175128,0.001977576037716153
591,you have won 2 cash or a 5 prize to claim call,smishing,smishing,0.017946560389781374,0.976902987829094,0.005150451781124519
592,no no thi is kalli home ground amla home town is durban,ham,ham,0.9747942887708566,0.014708076806756131,0.010497634422388616
593,aiyo co i sm then neva repli so i wait 4 to repli lar i tot havent finish ur lab wat,ham,ham,0.9894914046597064,0.005365019029943606,0.00514357631035328
594,dont search love let love find u that whi it call fall in love,ham,ham,0.9889319714131205,0.005914508623291321,0.005153519963587293
595,that s one of the issu but california is okay no snow so it manag,ham,ham,0.9972522703389796,0.0014451721843596436,0.001302557476657736
596,noth much chillin at home ani super bowl plan,ham,ham,0.9907350727367433,0.004697107083673797,0.004567820179582104
597,free video camera phone with half price line rental for 12 mth and cross ntwk min txt call mobileupd8,spam,smishing,0.12656454557406724,0.5432830659590132,0.33015238846692
598,hey happi birthday,ham,ham,0.9912841437152655,0.00448642514324093,0.004229431141493072
599,pleas call our custom servic repres on between 10am 9pm as you have w0n a guarante cash prize of rs 10 00 fl1pkart team,smishing,smishing,0.002222784066255104,0.9962836422421336,0.0014935736916116549
600,can u get 2 phone now i wanna chat 2 set up meet call me now on u can cum here 2moro luv jane xx call 1 minmoremobsemspobox45po wa,spam,ham,0.9906014327897067,0.003713638874693296,0.00568492833560309
601,sound gd haha can wah u yan jiu so fast liao,ham,ham,0.9790316772494487,0.010825383275788417,0.010142939474763055
602,i am on the way to offic,ham,ham,0.9959581083069996,0.002400381821043514,0.0016415098719551803
603,i am take half day leav bec i am not well,ham,ham,0.998065634526983,0.0010888758182260431,0.000845489654790235
604,wait do you know if wesley in town i bet she doe hella drug,ham,ham,0.9965792170824932,0.0020342812326148017,0.001386501684892586
605,yeah probabl i still gotta check out with leo,ham,ham,0.9843073670814488,0.008626047099795418,0.007066585818755491
606,get the offici england poli rington or colour flag on yer mobil for tonight game text tone or flag to,spam,spam,0.14495998358001672,0.07117875849127725,0.7838612579287095
607,u horribl gal u knew dat i wa go out wif him yest n u still come n ask me,ham,ham,0.9976123911323167,0.001362616539625125,0.0010249923280586978
608,g want to know where you are,ham,ham,0.9953846241663092,0.003137596917129352,0.0014777789165600723
609,someon ha contact our date servic and enter your phone becausethey fanci you to find out who it is call from a landlin pobox1 w14rg p,smishing,smishing,0.20747535513847332,0.7763910411400691,0.016133603721455437
610,what i mean is do they come chase you out when it over or is it state you can watch as mani movi as you want,ham,ham,0.9982205489306789,0.0012011806134730836,0.0005782704558458118
611,r u sure they ll understand that wine good idea just had a slurp,ham,ham,0.9931823261135149,0.003675260104840296,0.0031424137816433713
612,honey can you pl find out how much they sell predict in nigeria and how mani time can it be use it veri import to have a repli befor monday,ham,ham,0.9990148750435945,0.0006276405074546469,0.000357484448950143
613,convey my regard to him all the best,ham,ham,0.9868302135049274,0.005356818072412459,0.00781296842266115
614,yup he msg me is tat yiju then i tot it s my group mate co we meet today mah i m askin if leav earlier or wat mah co mayb haf to walk v far,ham,ham,0.9985871286264749,0.0007430652637224402,0.0006698061097995149
615,turn out my friend are stay for the whole show and won t be back til some time so feel free to go ahead and smoke that worth worth,ham,ham,0.9951597192159061,0.003095632259846978,0.0017446485242498023
616,when peopl see my msg they think iam addict to msging they are wrong bcoz they dont know that iam addict to my sweet friend,ham,ham,0.9899265411755229,0.00526779653551195,0.004805662288967108
617,nt yet chikku simpl habba hw abt u,ham,ham,0.9605463635072359,0.020452923364560248,0.019000713128202534
618,that wa random saw my old roomat on campu he graduat,ham,ham,0.9913196995903357,0.004837162372109773,0.003843138037554513
619,good even sir hope you are have a nice day i want to bring it to your notic that i have been late in pay rent for the past few month and have had to pay a lt gt charg i felt it would be inconsider of me to nag about someth you give at great cost to yourself and that s whi i didnt speak up i howev am in a recess and wont be abl to pay the charg thi month henc my askin well ahead of month s end can you pleas help thank you for everyth,ham,ham,0.9997959268604054,0.00011618343623232227,8.788970335984285e-05
620,noth just get msg by di name wit differ no s,ham,ham,0.9863943996655472,0.005869786055826706,0.007735814278626247
621,so the sun is anti sleep medicin,ham,ham,0.9726861057934993,0.01571099880336877,0.011602895403132696
622,hurri home soup is done,ham,ham,0.9537593495766125,0.025044041612692976,0.021196608810693563
623,life is more strict than teacher bcoz teacher teach lesson amp then conduct exam but life first conduct exam amp then teach lesson happi morn,ham,ham,0.9965971240347278,0.0014264499153515502,0.0019764260499187626
624,free ani day but i finish at 6 on mon n thur,ham,ham,0.9784493851317206,0.011753619465078054,0.009796995403202143
625,ok i m walik ard now do u wan me 2 buy anyth go ur hous,ham,ham,0.9990137474831694,0.00045451987650848544,0.0005317326403234934
626,hi ct employe how are you,ham,ham,0.9986052888730826,0.0008867756085993459,0.000507935518316416
627,ye i m in offic da,ham,ham,0.9883208495947238,0.006215877870181205,0.005463272535095175
628,pleas stay at home to encourag the notion of stay at home all tax pay citizen are entitl to 96 or more emerg refund smsg io fcvbd,smishing,ham,0.948274924327734,0.038982369308561284,0.012742706363705789
629,just hope that wasn t too piss up to rememb and ha gone off to hi sister or someth,ham,ham,0.9967991273318708,0.0016800662155854156,0.0015208064525470363
630,how it a littl difficult but it a simpl way to enter thi place,ham,ham,0.9966758945842957,0.0014180609125048317,0.0019060445032002338
631,can t i feel nauseou i m so piss i didn t eat ani sweet all week caus today i wa plan to pig out i wa diet all week and now i m not hungri,ham,ham,0.997870232482448,0.0010613536252019047,0.001068413892348044
632,you are a winner you have been special select to receiv cash or a award speak to a live oper to claim call am 7pm cost 10p,smishing,smishing,0.015335288043559969,0.9822629849607082,0.002401726995729596
633,how are u i have miss u i havent been up 2 much a bit bore with the holiday want 2 go bak 2 colleg sad isnt it xx,ham,ham,0.9980381801334262,0.0012557571463472723,0.0007060627202281987
634,as one of our regist subscrib u can enter the draw 4 a g b gift voucher by repli with enter to unsubscrib text stop,spam,ham,0.49688668023038707,0.20703482923488428,0.2960784905347262
635,sorri you never hear unless you book it one wa kinda a joke thet were realli look for skinni white girl the other wa one line you can onli do so much on camera with that someth like that they re cast on the look,ham,ham,0.9995293342247366,0.0003232295221002419,0.0001474362531618616
636,i think you should go the honesti road call the bank tomorrow it the tough decis that make us great peopl,ham,ham,0.9925896274026724,0.004766702952640484,0.002643669644687441
637,no prob hon how u doinat the mo,ham,ham,0.9661333833374509,0.017280905638995897,0.016585711023553915
638,frnd s not juz a word not mere a relationship it a silent promis which say i will be with you wherevr whenevr forevr gudnyt dear,ham,ham,0.9939469976886826,0.003089502039054315,0.0029635002722666315
639,at home watch tv lor,ham,ham,0.9960299711564856,0.00197878895635774,0.001991239887156766
640,it could work we ll reach a consensu at the next meet,ham,ham,0.996836410338094,0.001487156976497132,0.0016764326854071421
641,no plm i will come da on the way,ham,ham,0.99904776533378,0.0004844316993396753,0.00046780296688099006
642,well done and luv ya all,ham,ham,0.990715988105516,0.004317285887153667,0.004966726007331719
643,urgent thi is the 2nd attempt to contact u u have won call b4 t csbcm wc1n3xx callcost ppmmobilesvari max 7 50,smishing,smishing,0.08665516794394962,0.8983017118406939,0.015043120215356344
644,which is weird becaus i know i had it at one point,ham,ham,0.985653028025843,0.008653561477527242,0.0056934104966314975
645,good afternoon my love how goe your day what are you up to i woke earli and am onlin wait for you hmmm italian boy is onlin i see grin,ham,ham,0.9995196949326416,0.0003173507122880127,0.00016295435507192955
646,aiyah ok wat as long as got improv can alreadi wat,ham,ham,0.9965518852181107,0.0021086508453952288,0.0013394639364926405
647,you have won a guarante award or even cashto claim ur award call free on 18 2 stop getstop on php rg21 4jx,smishing,smishing,0.047036378787706425,0.932835437457667,0.020128183754625238
648,co i want it to be your thing,ham,ham,0.9955456246638055,0.0021551381888844424,0.0022992371473086696
649,she s fine i have had difficulti with her phone it work with mine can you pl send her anoth friend request,ham,ham,0.9953973403248744,0.002317534896408537,0.002285124778714712
650,thinkin about someon is all good no drug for that,ham,ham,0.9858047726896944,0.008324846965602269,0.00587038034470173
651,my parent my kidz my friend n my colleagu all scream surpris,ham,ham,0.9692124193463809,0.016448807549241766,0.014338773104375546
652,wot u wanna do then missi,ham,ham,0.9824024994503664,0.008284607512453461,0.009312893037180924
653,had your mobil 10 mth updat to the latest camera video phone for free keep ur same number get extra free min text text ye for a call,spam,ham,0.4143824557872493,0.3528156743432526,0.23280186986949628
654,tell rob to mack hi gf in the theater,ham,ham,0.9864055816660288,0.005236264304278539,0.008358154029694274
655,watch cartoon listen music amp at eve had to go templ amp church what about u,ham,ham,0.9896885885895956,0.004462121562052164,0.005849289848349084
656,do not b late love mum,ham,ham,0.991197411621394,0.004493682166133079,0.0043089062124723855
657,o i play smash bro lt gt religi,ham,ham,0.9828915662224066,0.008508861631519246,0.008599572146073393
658,englishvocabulari ulul to mourn loudli and shrilli ad unlimit free call to ani mobil tri out today share wid frnd,smishing,ham,0.7985136519875523,0.14039292493110295,0.06109342308134394
659,yar i tot u knew di would happen long ago alreadi,ham,ham,0.9908585254922248,0.00496100474478337,0.004180469762993365
660,where you what happen,ham,ham,0.9949657430142586,0.0027394411014478337,0.0022948158842942437
661,i couldn t say no as he is a die man and i feel sad for him so i will go and i just want you to know i would probabl be gone late into your night,ham,ham,0.9992949582507751,0.00036327419729414437,0.0003417675519310422
662,hi babe it jordan how r u im home from abroad and lone text me back if u wanna chat xxsp visionsm com text stop to stopcost p,spam,ham,0.8498518414009405,0.06495228834536418,0.08519587025369506
663,dai what thi da can i send my resum to thi id,ham,ham,0.9869767884338236,0.00652655400377383,0.0064966575624020775
664,i know but you need to get hotel now i just got my invit but i had to apologis cali is to sweet for me to come to some english bloke s weddin,ham,ham,0.9989178325844206,0.0004806697432896318,0.0006014976722914142
665,dear voucher holder to claim thi week offer at you pc pleas go to ts cs appli,smishing,smishing,0.15804019299329905,0.672785083195072,0.1691747238116255
666,you in your room i need a few,ham,ham,0.9938706439962948,0.0031568918234789584,0.002972464180227166
667,love you sushma love u lot,ham,ham,0.9914003537696476,0.004455120533503327,0.004144525696849333
668,he s in lag that s just the sad part but we keep in touch thank to skype,ham,ham,0.9922848430491179,0.00422213535684379,0.003493021594041616
669,that seem unnecessarili hostil,ham,ham,0.9656980178456747,0.020223288039580435,0.014078694114744853
670,i m ok will do my part tomorrow,ham,ham,0.9889914030039161,0.006376346966465945,0.00463225002961824
671,so your tell me i coulda been your real valentin and i wasn t u never pick me for noth,ham,ham,0.9962684391424349,0.002242384119922465,0.0014891767376460172
672,do you know when dad will be back,ham,ham,0.9980725822040386,0.001096998331081613,0.0008304194648787072
673,oki thanx,ham,ham,0.9790783813638536,0.011578551419638441,0.00934306721650879
674,where are you you said you would be here when i woke,ham,ham,0.996560548194056,0.0020982954846847125,0.0013411563212567393
